"usstate","local_year","local_month","o3maxvalue","rank"
"Country Of Mexico",2007,12,0.0275238095238095,6
"Texas",2007,12,0.0274677419354839,7
"North Carolina",2007,12,0.0256774193548387,8
"Arizona",2007,12,0.0252258064516129,9
"Oklahoma",2007,12,0.0237380952380952,10
"Colorado",2007,12,0.0220983606557377,11
"Arkansas",2007,12,0.0218064516129032,12
"Louisiana",2007,12,0.0217096774193548,13
"Oregon",2007,12,0.0213548387096774,14
"District Of Columbia",2007,12,0.0203225806451613,15
"Kansas",2007,12,0.0198387096774194,16
"New York",2007,12,0.0195409836065574,17
"Maryland",2007,12,0.0185,18
"New Jersey",2007,12,0.0173548387096774,19
"Pennsylvania",2007,12,0.0159354838709677,20
"Illinois",2007,12,0.0156451612903226,21
"Massachusetts",2007,12,0.0153225806451613,22
"Wyoming",2008,1,0.0394838709677419,1
"Florida",2008,1,0.0355161290322581,2
"South Carolina",2008,1,0.0314193548387097,3
"Arizona",2008,1,0.029672131147541,4
"California",2008,1,0.029594501718213,5
"Texas",2008,1,0.0286851851851852,6
"North Carolina",2008,1,0.0281935483870968,7
"Country Of Mexico",2008,1,0.0280689655172414,8
"North Dakota",2008,1,0.0278709677419355,9
"Oklahoma",2008,1,0.0278064516129032,10
"Arkansas",2008,1,0.0271612903225807,11
"Louisiana",2008,1,0.0248064516129032,12
"District Of Columbia",2008,1,0.0244516129032258,13
"Maine",2008,1,0.024,14
"Oregon",2008,1,0.0236774193548387,15
"Colorado",2008,1,0.0228928571428571,16
"Maryland",2008,1,0.0219032258064516,17
"New York",2008,1,0.0205967741935484,18
"New Jersey",2008,1,0.0185161290322581,19
"Illinois",2008,1,0.018,20
"Massachusetts",2008,1,0.0176774193548387,21
"Pennsylvania",2008,1,0.0164666666666667,22
"Kansas",2008,1,0.0130967741935484,23
"Wyoming",2008,2,0.0468620689655172,1
"South Carolina",2008,2,0.0391724137931035,2
"Maine",2008,2,0.0390625,3
"Florida",2008,2,0.0390344827586207,4
"Texas",2008,2,0.0361194029850746,5
"California",2008,2,0.0341508982035928,6
"Arizona",2008,2,0.0336695652173913,7
"Louisiana",2008,2,0.0328620689655173,8
"North Dakota",2008,2,0.0328,9
"Colorado",2008,2,0.0327333333333333,10
"North Carolina",2008,2,0.0323703703703704,11
"Oklahoma",2008,2,0.031921052631579,12
"Arkansas",2008,2,0.0299310344827586,13
"Country Of Mexico",2008,2,0.0299,14
"District Of Columbia",2008,2,0.027625,15
"Oregon",2008,2,0.0238275862068966,16
"Maryland",2008,2,0.0234827586206897,17
"New York",2008,2,0.0231379310344828,18
"Illinois",2008,2,0.0227924528301887,19
"New Jersey",2008,2,0.0220344827586207,20
"Massachusetts",2008,2,0.021448275862069,21
"Pennsylvania",2008,2,0.020551724137931,22
"Kansas",2008,2,0.0125,23
"South Carolina",2008,3,0.0506774193548387,1
"Wyoming",2008,3,0.048741935483871,2
"Florida",2008,3,0.0484354838709677,3
"Arizona",2008,3,0.0479537037037037,4
"North Carolina",2008,3,0.0474516129032258,5
"Colorado",2008,3,0.0464838709677419,6
"California",2008,3,0.0426272522522523,7
"Texas",2008,3,0.0419902912621359,8
"Louisiana",2008,3,0.0416451612903226,9
"Oklahoma",2008,3,0.0414117647058824,10
"Maine",2008,3,0.0412903225806452,11
"Arkansas",2008,3,0.0411935483870968,12
"District Of Columbia",2008,3,0.0405806451612903,13
"North Dakota",2008,3,0.0391935483870968,14
"Maryland",2008,3,0.0378387096774193,15
"Indiana",2008,3,0.037,16
"Country Of Mexico",2008,3,0.0354193548387097,17
"New York",2008,3,0.0351456310679612,18
"New Jersey",2008,3,0.0343548387096774,19
"Iowa",2008,3,0.034,20
"Connecticut",2008,3,0.0333333333333333,21
"Oregon",2008,3,0.0333103448275862,22
"Massachusetts",2008,3,0.0318709677419355,23
"Pennsylvania",2008,3,0.0295531914893617,24
"Illinois",2008,3,0.027961038961039,25
"Missouri",2008,3,0.023,26
"Kansas",2008,3,0.0156774193548387,27
"Virginia",2008,3,0.009,28
"New Hampshire",2008,3,0,29
"Arizona",2008,4,0.0566813186813187,1
"Colorado",2008,4,0.0537333333333333,2
"South Carolina",2008,4,0.051875,3
"Wyoming",2008,4,0.0513928571428571,4
"Florida",2008,4,0.0506166666666667,5
"California",2008,4,0.0503368176538908,6
"Pennsylvania",2008,4,0.0471498127340824,7
"New Hampshire",2008,4,0.0468,8
"Maine",2008,4,0.0466333333333333,9
"North Carolina",2008,4,0.0465333333333333,10
"North Dakota",2008,4,0.0460666666666667,11
"Texas",2008,4,0.0453965517241379,12
"Maryland",2008,4,0.0451016949152542,13
"Connecticut",2008,4,0.0448222222222222,14
"New York",2008,4,0.0443666666666667,15
"New Jersey",2008,4,0.044,16
"Iowa",2008,4,0.0439591836734694,17
"Virginia",2008,4,0.0437,18
"Arkansas",2008,4,0.0434,19
"Missouri",2008,4,0.0430333333333333,20
"District Of Columbia",2008,4,0.0429666666666667,21
"Louisiana",2008,4,0.0422333333333333,22
"Oklahoma",2008,4,0.0418571428571429,23
"Indiana",2008,4,0.0401666666666667,24
"Kansas",2008,4,0.0384666666666667,25
"Country Of Mexico",2008,4,0.0377272727272727,26
"Oregon",2008,4,0.0372592592592593,27
"Illinois",2008,4,0.036954128440367,28
"Massachusetts",2008,4,0.0353666666666667,29
"Arizona",2008,5,0.0577528089887641,1
"North Carolina",2008,5,0.0552833333333333,2
"Colorado",2008,5,0.0541153846153846,3
"Florida",2008,5,0.0502428571428571,4
"South Carolina",2008,5,0.0499444444444444,5
"Wyoming",2008,5,0.0496071428571429,6
"California",2008,5,0.0479844868735084,7
"Maryland",2008,5,0.0475555555555555,8
"Virginia",2008,5,0.0472365591397849,9
"Pennsylvania",2008,5,0.0462406311637081,10
"District Of Columbia",2008,5,0.0459,11
"Louisiana",2008,5,0.0457096774193549,12
"Connecticut",2008,5,0.0451904761904762,13
"Arkansas",2008,5,0.0448709677419355,14
"Iowa",2008,5,0.0446612903225806,15
"Kansas",2008,5,0.0446451612903226,16
"New Jersey",2008,5,0.0442903225806452,17
"New Hampshire",2008,5,0.0441612903225807,18
"New York",2008,5,0.0440645161290323,19
"North Dakota",2008,5,0.0435483870967742,20
"Missouri",2008,5,0.0435161290322581,21
"Texas",2008,5,0.0434144144144144,22
"Maine",2008,5,0.0402758620689655,23
"Country Of Mexico",2008,5,0.03955,24
"Illinois",2008,5,0.0387142857142857,25
"Massachusetts",2008,5,0.0383225806451613,26
"Indiana",2008,5,0.038,27
"Oregon",2008,5,0.0335,28
"North Carolina",2008,6,0.0638333333333333,1
"Colorado",2008,6,0.0599310344827586,2
"New Jersey",2008,6,0.0598333333333333,3
"Arizona",2008,6,0.0598295454545455,4
"District Of Columbia",2008,6,0.0581666666666667,5
"New York",2008,6,0.0561166666666667,6
"Maryland",2008,6,0.05575,7
"Virginia",2008,6,0.0549811320754717,8
"Connecticut",2008,6,0.0526833333333333,9
"Pennsylvania",2008,6,0.0523771428571428,10
"California",2008,6,0.0519159235668789,11
"Country Of Mexico",2008,6,0.0486071428571429,12
"Wyoming",2008,6,0.0484333333333333,13
"Missouri",2008,6,0.0473666666666667,14
"South Carolina",2008,6,0.0471,15
"Indiana",2008,6,0.0461333333333333,16
"Kansas",2008,6,0.0437586206896552,17
"Iowa",2008,6,0.04216,18
"Massachusetts",2008,6,0.0420333333333334,19
"Arkansas",2008,6,0.0414,20
"Illinois",2008,6,0.0413728813559322,21
"Florida",2008,6,0.0410566037735849,22
"New Hampshire",2008,6,0.0404,23
"North Dakota",2008,6,0.0398666666666667,24
"Louisiana",2008,6,0.0374,25
"Maine",2008,6,0.0361228070175438,26
"Texas",2008,6,0.0344523809523809,27
"Oregon",2008,6,0.0315384615384615,28
"Colorado",2008,7,0.0649032258064516,1
"District Of Columbia",2008,7,0.0623548387096774,2
"Maryland",2008,7,0.0619354838709677,3
"New Jersey",2008,7,0.0605185185185185,4
"North Carolina",2008,7,0.0598064516129032,5
"New York",2008,7,0.0595087719298246,6
"Virginia",2008,7,0.057155737704918,7
"Connecticut",2008,7,0.0561166666666667,8
"Missouri",2008,7,0.055258064516129,9
"Wyoming",2008,7,0.0548709677419355,10
"Pennsylvania",2008,7,0.0542634615384615,11
"Arizona",2008,7,0.0528369565217391,12
"Arkansas",2008,7,0.0491935483870968,13
"Kansas",2008,7,0.048962962962963,14
"Indiana",2008,7,0.0485483870967742,15
"Oklahoma",2008,7,0.0477857142857143,16
"California",2008,7,0.0451038812785388,17
"Illinois",2008,7,0.0446344086021505,18
"South Carolina",2008,7,0.0445357142857143,19
"Massachusetts",2008,7,0.0438709677419355,20
"New Hampshire",2008,7,0.0427096774193548,21
"Iowa",2008,7,0.0404516129032258,22
"Louisiana",2008,7,0.0394516129032258,23
"Country Of Mexico",2008,7,0.0388571428571429,24
"Florida",2008,7,0.0388387096774193,25
"North Dakota",2008,7,0.0374193548387097,26
"Maine",2008,7,0.0369032258064516,27
"Texas",2008,7,0.0355550847457627,28
"Oregon",2008,7,0.0333478260869565,29
"Colorado",2008,8,0.0573548387096774,1
"North Carolina",2008,8,0.0564838709677419,2
"Arizona",2008,8,0.0518529411764706,3
"District Of Columbia",2008,8,0.0516774193548387,4
"Missouri",2008,8,0.0501612903225806,5
"Maryland",2008,8,0.0499032258064516,6
"Virginia",2008,8,0.0484344262295082,7
"Oklahoma",2008,8,0.04838,8
"Wyoming",2008,8,0.0474516129032258,9
"Indiana",2008,8,0.0464193548387097,10
"Kansas",2008,8,0.0461290322580645,11
"New Jersey",2008,8,0.045741935483871,12
"Arkansas",2008,8,0.0452903225806452,13
"Pennsylvania",2008,8,0.0448934579439252,14
"New York",2008,8,0.0446216216216216,15
"South Carolina",2008,8,0.0424333333333333,16
"California",2008,8,0.0413057471264367,17
"Texas",2008,8,0.0405177664974619,18
"Iowa",2008,8,0.0401451612903226,19
"Connecticut",2008,8,0.0395,20
"Illinois",2008,8,0.0378534482758621,21
"Louisiana",2008,8,0.0357096774193548,22
"Country Of Mexico",2008,8,0.0350333333333333,23
"North Dakota",2008,8,0.0349677419354839,24
"New Hampshire",2008,8,0.0337241379310345,25
"Massachusetts",2008,8,0.0329677419354839,26
"Oregon",2008,8,0.0321935483870968,27
"Florida",2008,8,0.0321639344262295,28
"Maine",2008,8,0.028241935483871,29
"Arizona",2008,9,0.0514237288135593,1
"Country Of Mexico",2008,9,0.0481333333333333,2
"Texas",2008,9,0.0463410138248848,3
"Wyoming",2008,9,0.0448333333333334,4
"California",2008,9,0.0445714285714285,5
"Indiana",2008,9,0.0441,6
"District Of Columbia",2008,9,0.0413,7
"North Carolina",2008,9,0.0408333333333333,8
"Colorado",2008,9,0.0407083333333333,9
"Maryland",2008,9,0.0406,10
"Oklahoma",2008,9,0.04009375,11
"Virginia",2008,9,0.0400190476190476,12
"Missouri",2008,9,0.0378333333333333,13
"Arkansas",2008,9,0.0376666666666667,14
"Pennsylvania",2008,9,0.0369688109161793,15
"Kansas",2008,9,0.0361724137931035,16
"South Carolina",2008,9,0.0360333333333333,17
"Florida",2008,9,0.03585,18
"Louisiana",2008,9,0.0355454545454546,19
"Illinois",2008,9,0.0349833333333333,20
"New Jersey",2008,9,0.0348928571428572,21
"Iowa",2008,9,0.0342833333333333,22
"New York",2008,9,0.0335042016806723,23
"Connecticut",2008,9,0.0322535211267606,24
"North Dakota",2008,9,0.0300333333333333,25
"Oregon",2008,9,0.0282413793103448,26
"New Hampshire",2008,9,0.0278,27
"Maine",2008,9,0.0258301886792453,28
"Massachusetts",2008,9,0.0252666666666667,29
"Tennessee",2008,10,0.0465555555555556,1
"Oklahoma",2008,10,0.0427272727272727,2
"Arizona",2008,10,0.0424677419354839,3
"Texas",2008,10,0.0424421052631579,4
"South Carolina",2008,10,0.041741935483871,5
"California",2008,10,0.0406958002270148,6
"Country Of Mexico",2008,10,0.0406176470588235,7
"Florida",2008,10,0.0397096774193548,8
"Louisiana",2008,10,0.0385666666666667,9
"Wyoming",2008,10,0.0379677419354839,10
"North Carolina",2008,10,0.0374838709677419,11
"Arkansas",2008,10,0.0364193548387097,12
"Kansas",2008,10,0.0344838709677419,13
"Colorado",2008,10,0.0342258064516129,14
"Missouri",2008,10,0.0311935483870968,15
"District Of Columbia",2008,10,0.0310967741935484,16
"Iowa",2008,10,0.0289354838709677,17
"Virginia",2008,10,0.0285689655172414,18
"Maryland",2008,10,0.0280967741935484,19
"Pennsylvania",2008,10,0.0277100371747212,20
"New York",2008,10,0.0268451612903226,21
"Illinois",2008,10,0.0252131147540984,22
"North Dakota",2008,10,0.0250967741935484,23
"Maine",2008,10,0.0234590163934426,24
"Connecticut",2008,10,0.02275,25
"Massachusetts",2008,10,0.0222258064516129,26
"Oregon",2008,10,0.0195806451612903,27
"Tennessee",2008,11,0.0411333333333333,1
"Florida",2008,11,0.0367333333333333,2
"Oklahoma",2008,11,0.0359,3
"South Carolina",2008,11,0.0341,4
"Texas",2008,11,0.0334471153846154,5
"Arizona",2008,11,0.0325,6
"Louisiana",2008,11,0.0313666666666667,7
"Country Of Mexico",2008,11,0.0312,8
"Wyoming",2008,11,0.0299090909090909,9
"North Carolina",2008,11,0.0292666666666667,10
"Arkansas",2008,11,0.0287666666666667,11
"California",2008,11,0.0286209302325581,12
"Colorado",2008,11,0.0256,13
"Kansas",2008,11,0.0254333333333333,14
"Maine",2008,11,0.0247758620689655,15
"District Of Columbia",2008,11,0.0237333333333333,16
"New York",2008,11,0.0235853658536585,17
"North Dakota",2008,11,0.0232333333333333,18
"Virginia",2008,11,0.0228888888888889,19
"Massachusetts",2008,11,0.0219333333333333,20
"Connecticut",2008,11,0.0213,21
"Maryland",2008,11,0.0206333333333333,22
"Oregon",2008,11,0.01835,23
"Illinois",2008,11,0.0150869565217391,24
"Pennsylvania",2008,11,0.0120666666666667,25
"Tennessee",2008,12,0.0343225806451613,1
"Florida",2008,12,0.0335806451612903,2
"South Carolina",2008,12,0.0323103448275862,3
"Oklahoma",2008,12,0.0293181818181818,4
"Country Of Mexico",2008,12,0.0284444444444444,5
"Maine",2008,12,0.0255,6
"Texas",2008,12,0.0253054187192118,7
"California",2008,12,0.0250601589103291,8
"North Dakota",2008,12,0.0248636363636364,9
"Kansas",2008,12,0.0248387096774194,10
"Oregon",2008,12,0.0246818181818182,11
"Arkansas",2008,12,0.0246451612903226,12
"Colorado",2008,12,0.0244838709677419,13
"District Of Columbia",2008,12,0.0241612903225807,14
"Arizona",2008,12,0.0231083333333333,15
"North Carolina",2008,12,0.0230322580645161,16
"Massachusetts",2008,12,0.0227666666666667,17
"Louisiana",2008,12,0.0226129032258065,18
"New York",2008,12,0.0216306306306306,19
"Connecticut",2008,12,0.0208387096774194,20
"Virginia",2008,12,0.0202258064516129,21
"Maryland",2008,12,0.0195161290322581,22
"Pennsylvania",2008,12,0.0158064516129032,23
"Illinois",2008,12,0.0128869565217391,24
"Florida",2009,1,0.0371290322580645,1
"Tennessee",2009,1,0.0365483870967742,2
"South Carolina",2009,1,0.0349677419354839,3
"North Dakota",2009,1,0.0311481481481482,4
"Colorado",2009,1,0.0309354838709678,5
"Oklahoma",2009,1,0.0300526315789474,6
"Texas",2009,1,0.0289860465116279,7
"Maine",2009,1,0.0281129032258064,8
"Kansas",2009,1,0.0280967741935484,9
"Country Of Mexico",2009,1,0.0273939393939394,10
"Arizona",2009,1,0.0269915966386554,11
"Arkansas",2009,1,0.0264193548387097,12
"District Of Columbia",2009,1,0.0260645161290323,13
"North Carolina",2009,1,0.0255,14
"Virginia",2009,1,0.0254408602150538,15
"California",2009,1,0.0252313432835821,16
"Louisiana",2009,1,0.0251290322580645,17
"New York",2009,1,0.0247540983606557,18
"Maryland",2009,1,0.0242222222222222,19
"Connecticut",2009,1,0.0221,20
"Massachusetts",2009,1,0.020741935483871,21
"Pennsylvania",2009,1,0.0193548387096774,22
"Oregon",2009,1,0.0173870967741936,23
"Illinois",2009,1,0.015006711409396,24
"Tennessee",2009,2,0.0454285714285714,1
"Florida",2009,2,0.044,2
"South Carolina",2009,2,0.0432857142857143,3
"Colorado",2009,2,0.03984,4
"North Carolina",2009,2,0.0390740740740741,5
"Arizona",2009,2,0.0376486486486486,6
"Oklahoma",2009,2,0.0367777777777778,7
"Texas",2009,2,0.0362122641509434,8
"District Of Columbia",2009,2,0.0348214285714286,9
"Arkansas",2009,2,0.0346428571428572,10
"Louisiana",2009,2,0.0345714285714286,11
"Virginia",2009,2,0.0345,12
"Maryland",2009,2,0.034,13
"North Dakota",2009,2,0.0339642857142857,14
"California",2009,2,0.033066037735849,15
"Kansas",2009,2,0.0317142857142857,16
"New York",2009,2,0.0316062992125984,17
"Maine",2009,2,0.0311081081081081,18
"Massachusetts",2009,2,0.0288928571428572,19
"Connecticut",2009,2,0.0286923076923077,20
"Country Of Mexico",2009,2,0.028,21
"Pennsylvania",2009,2,0.0238928571428572,22
"Illinois",2009,2,0.0223928571428571,23
"Oregon",2009,2,0.0213214285714286,24
"Florida",2009,3,0.048741935483871,1
"Arizona",2009,3,0.0482661290322581,2
"Colorado",2009,3,0.047962962962963,3
"Tennessee",2009,3,0.0470833333333333,4
"South Carolina",2009,3,0.0439677419354839,5
"Oklahoma",2009,3,0.0438,6
"California",2009,3,0.0432786259541985,7
"Iowa",2009,3,0.043,8
"North Dakota",2009,3,0.0405161290322581,9
"Texas",2009,3,0.0400604395604395,10
"North Carolina",2009,3,0.0400322580645161,11
"Maine",2009,3,0.0396153846153846,12
"Kansas",2009,3,0.0372903225806452,13
"District Of Columbia",2009,3,0.0368709677419355,14
"Louisiana",2009,3,0.0367741935483871,15
"Virginia",2009,3,0.0367127659574468,16
"Arkansas",2009,3,0.0365806451612903,17
"New York",2009,3,0.0365448275862069,18
"Maryland",2009,3,0.0362631578947369,19
"Country Of Mexico",2009,3,0.035,20
"Massachusetts",2009,3,0.0347096774193549,21
"Oregon",2009,3,0.0346774193548387,22
"Connecticut",2009,3,0.0325454545454546,23
"Illinois",2009,3,0.0294324324324324,24
"Pennsylvania",2009,3,0.0292702702702703,25
"Indiana",2009,3,0.023,26
"New Hampshire",2009,3,0.012,27
"Arizona",2009,4,0.0552637362637363,1
"Florida",2009,4,0.0540666666666667,2
"Ohio",2009,4,0.0529565217391304,3
"South Carolina",2009,4,0.0506071428571429,4
"North Carolina",2009,4,0.0505666666666667,5
"Colorado",2009,4,0.0498888888888889,6
"California",2009,4,0.0485210884353741,7
"Maryland",2009,4,0.0480333333333333,8
"Pennsylvania",2009,4,0.0475677966101695,9
"Oklahoma",2009,4,0.0474230769230769,10
"Virginia",2009,4,0.0467203389830508,11
"Louisiana",2009,4,0.0455,12
"New York",2009,4,0.0454666666666667,13
"Texas",2009,4,0.0454647058823529,14
"Arkansas",2009,4,0.0450333333333333,15
"Connecticut",2009,4,0.044546511627907,16
"North Dakota",2009,4,0.0443666666666667,17
"District Of Columbia",2009,4,0.0439666666666667,18
"Iowa",2009,4,0.0437954545454546,19
"Maine",2009,4,0.0435166666666666,20
"New Hampshire",2009,4,0.0434,21
"Kansas",2009,4,0.0434,22
"Massachusetts",2009,4,0.0396333333333333,23
"Oregon",2009,4,0.0380333333333333,24
"Indiana",2009,4,0.0369333333333333,25
"Illinois",2009,4,0.0356551724137931,26
"Idaho",2009,4,0.008,27
"Arizona",2009,5,0.0538131868131868,1
"Colorado",2009,5,0.0525384615384615,2
"Idaho",2009,5,0.0518709677419355,3
"Ohio",2009,5,0.0492903225806452,4
"Florida",2009,5,0.0472903225806452,5
"Tennessee",2009,5,0.0472105263157895,6
"Iowa",2009,5,0.0465322580645161,7
"California",2009,5,0.0464224598930481,8
"Kansas",2009,5,0.0459032258064516,9
"Pennsylvania",2009,5,0.0452579185520362,10
"Texas",2009,5,0.0446022099447514,11
"Indiana",2009,5,0.0434583333333333,12
"North Dakota",2009,5,0.0422258064516129,13
"New Hampshire",2009,5,0.0415862068965517,14
"Oklahoma",2009,5,0.0413870967741935,15
"New York",2009,5,0.0411972789115646,16
"Maine",2009,5,0.0398688524590164,17
"Maryland",2009,5,0.0397407407407408,18
"Oregon",2009,5,0.0397096774193548,19
"Connecticut",2009,5,0.0392873563218391,20
"Arkansas",2009,5,0.0391612903225807,21
"North Carolina",2009,5,0.0384193548387097,22
"Massachusetts",2009,5,0.0382903225806452,23
"District Of Columbia",2009,5,0.0373333333333333,24
"Louisiana",2009,5,0.0369032258064516,25
"Virginia",2009,5,0.0369032258064516,26
"Illinois",2009,5,0.036559405940594,27
"South Carolina",2009,5,0.0353548387096774,28
