"usstate","local_year","local_month","so2maxvalue","rank"
"Kentucky",2003,3,12.5322580645161,7
"Massachusetts",2003,3,12.4516129032258,8
"Louisiana",2003,3,11.7741935483871,9
"Colorado",2003,3,9.84615384615385,10
"Texas",2003,3,7.64864864864865,11
"Michigan",2003,3,7,12
"Indiana",2003,3,5,13
"Missouri",2003,3,4,14
"Kansas",2003,3,3.8125,15
"Arizona",2003,3,3.74117647058824,16
"California",2003,3,3.11510791366906,17
"South Carolina",2003,3,3,18
"Tennessee",2003,3,2.48387096774194,19
"Oklahoma",2003,3,2.40625,20
"Florida",2003,3,2.12903225806452,21
"New Hampshire",2003,3,1,22
"Nevada",2003,3,0,23
"Indiana",2003,4,18.3703703703704,1
"Louisiana",2003,4,17.7,2
"New Jersey",2003,4,17.1951219512195,3
"Colorado",2003,4,16.375,4
"District Of Columbia",2003,4,15.9,5
"Michigan",2003,4,15,6
"Pennsylvania",2003,4,14.0504807692308,7
"Missouri",2003,4,12.8166666666667,8
"Massachusetts",2003,4,11.9,9
"New York",2003,4,11.8860759493671,10
"Kentucky",2003,4,11.7666666666667,11
"New Hampshire",2003,4,11.25,12
"Illinois",2003,4,10.9473684210526,13
"North Carolina",2003,4,9.06666666666667,14
"Texas",2003,4,7.38541666666667,15
"Arizona",2003,4,4.24590163934426,16
"Oklahoma",2003,4,4.01333333333333,17
"South Carolina",2003,4,2.83333333333333,18
"California",2003,4,2.76194029850746,19
"Kansas",2003,4,2.21739130434783,20
"Tennessee",2003,4,2.21052631578947,21
"Florida",2003,4,1.43333333333333,22
"Nevada",2003,4,0,23
"New Jersey",2003,5,15.9516129032258,1
"Illinois",2003,5,15.5483870967742,2
"Michigan",2003,5,13.05,3
"North Carolina",2003,5,12.0882352941176,4
"Indiana",2003,5,11.6428571428571,5
"Pennsylvania",2003,5,11.5973451327434,6
"Kentucky",2003,5,11.4032258064516,7
"Colorado",2003,5,11.2258064516129,8
"District Of Columbia",2003,5,11,9
"Massachusetts",2003,5,10.5483870967742,10
"Missouri",2003,5,10.241935483871,11
"New York",2003,5,9.92537313432836,12
"Oklahoma",2003,5,9.24,13
"Louisiana",2003,5,8.87096774193548,14
"Texas",2003,5,7.06034482758621,15
"New Hampshire",2003,5,7.03225806451613,16
"Kansas",2003,5,4.91666666666667,17
"Arizona",2003,5,4.04838709677419,18
"California",2003,5,3.56532156368222,19
"South Carolina",2003,5,2.83333333333333,20
"Florida",2003,5,2.06451612903226,21
"Nevada",2003,5,0,22
"Illinois",2003,6,31.9666666666667,1
"District Of Columbia",2003,6,16.5,2
"Michigan",2003,6,15.5166666666667,3
"Pennsylvania",2003,6,15.1696428571429,4
"Indiana",2003,6,14.9,5
"Missouri",2003,6,14.3,6
"New Jersey",2003,6,13.9285714285714,7
"North Carolina",2003,6,11.3483146067416,8
"Colorado",2003,6,10.8823529411765,9
"New York",2003,6,10.2025316455696,10
"Massachusetts",2003,6,8.2,11
"Kentucky",2003,6,8.01666666666667,12
"New Hampshire",2003,6,7.5,13
"Kansas",2003,6,6.93333333333333,14
"Oklahoma",2003,6,6.41176470588235,15
"Louisiana",2003,6,5.5,16
"South Carolina",2003,6,5.33333333333333,17
"Texas",2003,6,5.27118644067797,18
"Arizona",2003,6,4.86666666666667,19
"California",2003,6,3.06566757493188,20
"Florida",2003,6,1.83333333333333,21
"Nevada",2003,6,0.166666666666667,22
"Illinois",2003,7,36.1475409836066,1
"Indiana",2003,7,21.4193548387097,2
"Kentucky",2003,7,20.5,3
"District Of Columbia",2003,7,17,4
"Pennsylvania",2003,7,16.328227571116,5
"New Jersey",2003,7,15.6129032258065,6
"Colorado",2003,7,14.75,7
"Michigan",2003,7,13.4354838709677,8
"Missouri",2003,7,12.6129032258065,9
"North Carolina",2003,7,12.4408602150538,10
"New York",2003,7,11.4367816091954,11
"Texas",2003,7,8.00833333333333,12
"Massachusetts",2003,7,7.16129032258065,13
"Kansas",2003,7,6.08064516129032,14
"Louisiana",2003,7,6.03225806451613,15
"California",2003,7,4.16747448979592,16
"Oklahoma",2003,7,3.66666666666667,17
"New Hampshire",2003,7,3.45161290322581,18
"Arizona",2003,7,3.19354838709677,19
"South Carolina",2003,7,2.75,20
"Florida",2003,7,2.25806451612903,21
"Illinois",2003,8,22.5161290322581,1
"District Of Columbia",2003,8,21.3548387096774,2
"Pennsylvania",2003,8,16.3579175704989,3
"New Jersey",2003,8,15.2258064516129,4
"Missouri",2003,8,13.4354838709677,5
"Indiana",2003,8,13.1290322580645,6
"Kansas",2003,8,12.0967741935484,7
"North Carolina",2003,8,11.9247311827957,8
"Colorado",2003,8,11.5,9
"Michigan",2003,8,9.34042553191489,10
"New York",2003,8,9.21212121212121,11
"Oklahoma",2003,8,7.43636363636364,12
"Massachusetts",2003,8,7.09677419354839,13
"Texas",2003,8,5.76859504132231,14
"New Hampshire",2003,8,4.7741935483871,15
"Louisiana",2003,8,4.48275862068965,16
"California",2003,8,3.53512786002692,17
"Arizona",2003,8,3.41935483870968,18
"Florida",2003,8,2.2258064516129,19
"North Carolina",2003,9,16.6714285714286,1
"Illinois",2003,9,16.0666666666667,2
"District Of Columbia",2003,9,14.3448275862069,3
"Colorado",2003,9,14.1034482758621,4
"Pennsylvania",2003,9,12.7276887871854,5
"Louisiana",2003,9,12.3666666666667,6
"Missouri",2003,9,12,7
"Indiana",2003,9,10.2333333333333,8
"Massachusetts",2003,9,9.66666666666667,9
"Michigan",2003,9,9.11111111111111,10
"New Jersey",2003,9,7.45454545454545,11
"New York",2003,9,6.82432432432432,12
"New Hampshire",2003,9,6.53846153846154,13
"Oklahoma",2003,9,6.13333333333333,14
"Kansas",2003,9,4.73333333333333,15
"Texas",2003,9,4.52136752136752,16
"California",2003,9,3.7977207977208,17
"Arizona",2003,9,3.23333333333333,18
"Florida",2003,9,0.933333333333333,19
"Illinois",2003,10,27.3870967741935,1
"Pennsylvania",2003,10,16.4161220043573,2
"Colorado",2003,10,15.6153846153846,3
"District Of Columbia",2003,10,14.1935483870968,4
"New York",2003,10,13.6021505376344,5
"Missouri",2003,10,12.5645161290323,6
"Oklahoma",2003,10,12.2105263157895,7
"Massachusetts",2003,10,10.4516129032258,8
"North Carolina",2003,10,10.4516129032258,8
"Louisiana",2003,10,10.1935483870968,10
"Texas",2003,10,6.36440677966102,11
"Arizona",2003,10,5.01639344262295,12
"Kansas",2003,10,4.5531914893617,13
"California",2003,10,3.71059782608696,14
"Florida",2003,10,2.2258064516129,15
"District Of Columbia",2003,11,20.7333333333333,1
"New York",2003,11,18.8444444444444,2
"Colorado",2003,11,14.8846153846154,3
"Massachusetts",2003,11,14.6666666666667,4
"Pennsylvania",2003,11,13.8333333333333,5
"Louisiana",2003,11,9.7,6
"Illinois",2003,11,8.2,7
"Oklahoma",2003,11,7.33333333333333,8
"Texas",2003,11,5.45192307692308,9
"Kansas",2003,11,5.38333333333333,10
"Arizona",2003,11,5.14285714285714,11
"California",2003,11,2.93463687150838,12
"Florida",2003,11,1.83333333333333,13
"New York",2003,12,22.4044943820225,1
"District Of Columbia",2003,12,19.5806451612903,2
"Louisiana",2003,12,17.0645161290323,3
"Colorado",2003,12,16.8214285714286,4
"Massachusetts",2003,12,15.6129032258065,5
"Pennsylvania",2003,12,15.5806451612903,6
"Illinois",2003,12,7.7741935483871,7
"Texas",2003,12,7.4070796460177,8
"Kansas",2003,12,7.32258064516129,9
"Arizona",2003,12,5.66666666666667,10
"Florida",2003,12,4.96774193548387,11
"California",2003,12,3.66666666666667,12
"New York",2004,1,24.8048780487805,1
"New Jersey",2004,1,20.76,2
"Pennsylvania",2004,1,20.5384615384615,3
"District Of Columbia",2004,1,18.4193548387097,4
"Illinois",2004,1,17,5
"Massachusetts",2004,1,13.3333333333333,6
"Colorado",2004,1,12.9032258064516,7
"Louisiana",2004,1,11.1290322580645,8
"Texas",2004,1,6.62903225806452,9
"Florida",2004,1,5.93548387096774,10
"Kansas",2004,1,5.7741935483871,11
"Arizona",2004,1,5.01075268817204,12
"California",2004,1,3.70769230769231,13
"New York",2004,2,24.8809523809524,1
"New Jersey",2004,2,17.7,2
"District Of Columbia",2004,2,16.7931034482759,3
"Pennsylvania",2004,2,15.9310344827586,4
"Illinois",2004,2,15.8965517241379,5
"Louisiana",2004,2,15.5862068965517,6
"Massachusetts",2004,2,14.2068965517241,7
"Colorado",2004,2,13.7931034482759,8
"Kansas",2004,2,9.18181818181818,9
"Texas",2004,2,5.81034482758621,10
"Oklahoma",2004,2,4.625,11
"Arizona",2004,2,4.60919540229885,12
"California",2004,2,3.2882962962963,13
"Florida",2004,2,2.24137931034483,14
"District Of Columbia",2004,3,17.1935483870968,1
"New York",2004,3,17.0777777777778,2
"North Carolina",2004,3,15,3
"Pennsylvania",2004,3,14.7555555555556,4
"New Jersey",2004,3,13.5161290322581,5
"Louisiana",2004,3,13.2258064516129,6
"Oklahoma",2004,3,12.0958904109589,7
"Massachusetts",2004,3,11.2903225806452,8
"New Hampshire",2004,3,11,9
"Colorado",2004,3,10.7894736842105,10
"Illinois",2004,3,10.3958333333333,11
"Kansas",2004,3,7.90322580645161,12
"Texas",2004,3,5.60162601626016,13
"California",2004,3,4.08278335724534,14
"Arizona",2004,3,3.48780487804878,15
"Missouri",2004,3,2,16
"Indiana",2004,3,2,16
"Florida",2004,3,1.2258064516129,18
"Michigan",2004,3,1,19
"District Of Columbia",2004,4,16.7666666666667,1
"Pennsylvania",2004,4,16.1370786516854,2
"Illinois",2004,4,14.3333333333333,3
"New York",2004,4,12.5909090909091,4
"Louisiana",2004,4,12.5666666666667,5
"Michigan",2004,4,12.0833333333333,6
"New Jersey",2004,4,11.5333333333333,7
"Missouri",2004,4,11.3333333333333,8
"New Hampshire",2004,4,10.4,9
"Indiana",2004,4,10.1666666666667,10
"North Carolina",2004,4,8.8,11
"Massachusetts",2004,4,7.8,12
"Colorado",2004,4,7.46428571428571,13
"Oklahoma",2004,4,7.03636363636364,14
"Kansas",2004,4,6.63333333333333,15
"Texas",2004,4,6.28571428571429,16
"California",2004,4,4.20031796502385,17
"Arizona",2004,4,3.57692307692308,18
"Florida",2004,4,1.5,19
"North Carolina",2004,5,18.265306122449,1
"District Of Columbia",2004,5,17.6129032258065,2
"Indiana",2004,5,16.7647058823529,3
"Pennsylvania",2004,5,16.4434782608696,4
"Michigan",2004,5,12.8387096774194,5
"Illinois",2004,5,12.655737704918,6
"Colorado",2004,5,12.258064516129,7
"New Jersey",2004,5,11.8064516129032,8
"Missouri",2004,5,10.1612903225806,9
"New York",2004,5,9.40217391304348,10
"New Hampshire",2004,5,7.29032258064516,11
"Massachusetts",2004,5,6.61290322580645,12
"Louisiana",2004,5,4.74193548387097,13
"Kansas",2004,5,4.46774193548387,14
"Texas",2004,5,3.63865546218487,15
"Florida",2004,5,3.51612903225806,16
"California",2004,5,3.45450516986706,17
"Arizona",2004,5,3.2741935483871,18
"Oklahoma",2004,5,3.12903225806452,19
"Indiana",2004,6,22.9,1
"District Of Columbia",2004,6,20.3666666666667,2
"Illinois",2004,6,15.7333333333333,3
"Missouri",2004,6,15.65,4
"New Jersey",2004,6,15,5
"Pennsylvania",2004,6,13.8571428571429,6
"Colorado",2004,6,13.1818181818182,7
"North Carolina",2004,6,13.1066666666667,8
"New York",2004,6,10.4204545454545,9
"Michigan",2004,6,9.85,10
"Oklahoma",2004,6,6.41666666666667,11
"New Hampshire",2004,6,6.23333333333333,12
"Texas",2004,6,4.825,13
"Kansas",2004,6,4.82456140350877,14
"Massachusetts",2004,6,4.76666666666667,15
"Arizona",2004,6,3.46666666666667,16
"California",2004,6,3.23230543318649,17
"Florida",2004,6,1.66666666666667,18
"Louisiana",2004,6,1.63333333333333,19
"Indiana",2004,7,20.25,1
"District Of Columbia",2004,7,19.4666666666667,2
"North Carolina",2004,7,16.2150537634409,3
"Missouri",2004,7,14.3387096774194,4
"Pennsylvania",2004,7,14.0714285714286,5
"Colorado",2004,7,11.6774193548387,6
"Illinois",2004,7,11.2258064516129,7
"Michigan",2004,7,10.0344827586207,8
"New York",2004,7,9.51648351648352,9
"New Jersey",2004,7,7.80645161290323,10
"Massachusetts",2004,7,7.16129032258065,11
"Louisiana",2004,7,5.38709677419355,12
"New Hampshire",2004,7,4.74193548387097,13
"Texas",2004,7,4.69421487603306,14
"Kansas",2004,7,4.4,15
"Arizona",2004,7,3.39344262295082,16
"California",2004,7,3.32701227830832,17
"Florida",2004,7,3.32258064516129,18
"Oklahoma",2004,7,3.07142857142857,19
"Pennsylvania",2004,8,15.5528634361233,1
"Missouri",2004,8,15.4677419354839,2
"Indiana",2004,8,13.7407407407407,3
"District Of Columbia",2004,8,13.4838709677419,4
"Illinois",2004,8,13.4677419354839,5
"North Carolina",2004,8,12.4505494505495,6
"New Jersey",2004,8,10.8064516129032,7
"Michigan",2004,8,10.6949152542373,8
"New York",2004,8,9.61538461538461,9
"Louisiana",2004,8,8.12903225806452,10
"New Hampshire",2004,8,8,11
"Colorado",2004,8,6.96774193548387,12
"Massachusetts",2004,8,5.51612903225806,13
"Kansas",2004,8,5.39583333333333,14
"Texas",2004,8,4.24590163934426,15
"California",2004,8,4.13514246947083,16
"Arizona",2004,8,4.06451612903226,17
"Oklahoma",2004,8,3.15584415584416,18
"Florida",2004,8,2.10344827586207,19
"Missouri",2004,9,22.3333333333333,1
"Illinois",2004,9,19.0892857142857,2
"Louisiana",2004,9,15.0666666666667,3
"Indiana",2004,9,14.0666666666667,4
"Pennsylvania",2004,9,11.5515695067265,5
"New York",2004,9,8.48888888888889,6
"Colorado",2004,9,8.41379310344828,7
"District Of Columbia",2004,9,8.24137931034483,8
"Michigan",2004,9,7.30952380952381,9
"New Hampshire",2004,9,7.03333333333333,10
"Massachusetts",2004,9,6.73333333333333,11
"North Carolina",2004,9,6.54166666666667,12
"Kansas",2004,9,6.1,13
"New Jersey",2004,9,5.73333333333333,14
"California",2004,9,5.05054794520548,15
"Texas",2004,9,4.4,16
"Arizona",2004,9,4.1566265060241,17
"Oklahoma",2004,9,2.46268656716418,18
"Florida",2004,9,1.26923076923077,19
"Illinois",2004,10,20.5483870967742,1
"Colorado",2004,10,14.8709677419355,2
"Pennsylvania",2004,10,14.3796909492274,3
"New York",2004,10,12.6521739130435,4
"Missouri",2004,10,12.1935483870968,5
"Louisiana",2004,10,9.54838709677419,6
"District Of Columbia",2004,10,9.09677419354839,7
"Oklahoma",2004,10,6.35483870967742,8
"Kansas",2004,10,6.21428571428571,9
"North Carolina",2004,10,5.96774193548387,10
"Texas",2004,10,5.82300884955752,11
"New Jersey",2004,10,5.7741935483871,12
"Arizona",2004,10,4.78494623655914,13
"California",2004,10,4.23088235294118,14
"Florida",2004,10,1.64516129032258,15
"Illinois",2004,11,23.9666666666667,1
"New York",2004,11,23.0892857142857,2
"Louisiana",2004,11,13.9333333333333,3
"New Jersey",2004,11,12.6,4
"Oklahoma",2004,11,11.6666666666667,5
"District Of Columbia",2004,11,11.6333333333333,6
"Pennsylvania",2004,11,10.3,7
"Massachusetts",2004,11,9.92857142857143,8
"Colorado",2004,11,9.46666666666667,9
"Kansas",2004,11,6.29824561403509,10
"Texas",2004,11,4.52577319587629,11
"California",2004,11,4.38008658008658,12
"Arizona",2004,11,4.10112359550562,13
"Florida",2004,11,1.33333333333333,14
"Illinois",2004,12,27.9,1
"New York",2004,12,26.247311827957,2
"Louisiana",2004,12,17.9666666666667,3
"New Jersey",2004,12,15.1379310344828,4
"Pennsylvania",2004,12,14.5483870967742,5
"District Of Columbia",2004,12,12.6451612903226,6
"Colorado",2004,12,10.1612903225806,7
"Kansas",2004,12,10.0483870967742,8
"Massachusetts",2004,12,8.93548387096774,9
"Texas",2004,12,6.12605042016807,10
"Arizona",2004,12,5.26086956521739,11
"Oklahoma",2004,12,5,12
"California",2004,12,4.19237967914439,13
"Florida",2004,12,2.81481481481481,14
"New York",2005,1,23.5316455696203,1
"District Of Columbia",2005,1,17.3870967741935,2
"Illinois",2005,1,16.1935483870968,3
"Louisiana",2005,1,14.7333333333333,4
"New Jersey",2005,1,14.4583333333333,5
"Pennsylvania",2005,1,13.3636363636364,6
"Massachusetts",2005,1,11.0967741935484,7
"Colorado",2005,1,8.12903225806452,8
"Texas",2005,1,7.54545454545455,9
"Kansas",2005,1,5.75806451612903,10
"Arizona",2005,1,3.64516129032258,11
"California",2005,1,3.43046357615894,12
"Florida",2005,1,2.06451612903226,13
"New York",2005,2,26.6507936507937,1
"Illinois",2005,2,23.5714285714286,2
"Louisiana",2005,2,17.4642857142857,3
"New Jersey",2005,2,16.4444444444444,4
"District Of Columbia",2005,2,15.3928571428571,5
"Massachusetts",2005,2,13.7142857142857,6
"Pennsylvania",2005,2,10.4,7
"Colorado",2005,2,6.86363636363636,8
"Kansas",2005,2,4.33962264150943,9
"Texas",2005,2,3.71844660194175,10
"Oklahoma",2005,2,3.62068965517241,11
"Florida",2005,2,3.28571428571429,12
"California",2005,2,3.06642441860465,13
"Arizona",2005,2,2,14
"Illinois",2005,3,31.2916666666667,1
"New York",2005,3,22.1,2
"Louisiana",2005,3,20.4838709677419,3
"New Hampshire",2005,3,15,4
"Michigan",2005,3,14.5,5
"Indiana",2005,3,14,6
"Pennsylvania",2005,3,13.5142857142857,7
"District Of Columbia",2005,3,13.0322580645161,8
"New Jersey",2005,3,11.551724137931,9
"Colorado",2005,3,7.93333333333333,10
"Kansas",2005,3,6.96774193548387,11
"Texas",2005,3,6.90434782608696,12
"Massachusetts",2005,3,5.93548387096774,13
"North Carolina",2005,3,5,14
"Missouri",2005,3,4,15
"Florida",2005,3,3.93548387096774,16
"California",2005,3,3.40790190735695,17
"Arizona",2005,3,2.78512396694215,18
"Oklahoma",2005,3,2.32258064516129,19
"Illinois",2005,4,25.8666666666667,1
"Louisiana",2005,4,20.3666666666667,2
"Pennsylvania",2005,4,15.5545851528384,3
"Indiana",2005,4,15.1666666666667,4
"New York",2005,4,13.1,5
"Missouri",2005,4,10.9833333333333,6
"District Of Columbia",2005,4,10.5,7
"Michigan",2005,4,10.3666666666667,8
"North Carolina",2005,4,9.83333333333333,9
"New Hampshire",2005,4,9.26666666666667,10
"Colorado",2005,4,8.75862068965517,11
"New Jersey",2005,4,8.66666666666667,12
"Massachusetts",2005,4,6.2,13
"Texas",2005,4,4.97368421052632,14
"Kansas",2005,4,4.85,15
"Arizona",2005,4,3.55371900826446,16
"California",2005,4,3.31111111111111,17
"Oklahoma",2005,4,1.76666666666667,18
"Florida",2005,4,1.44827586206897,19
"Illinois",2005,5,26.0677966101695,1
"Indiana",2005,5,15.4193548387097,2
"Missouri",2005,5,13.3064516129032,3
"North Carolina",2005,5,12.9354838709677,4
"Pennsylvania",2005,5,12.5123966942149,5
"Michigan",2005,5,10.1964285714286,6
"New York",2005,5,9.81720430107527,7
"Louisiana",2005,5,9.74193548387097,8
"Kansas",2005,5,7.76363636363636,9
"District Of Columbia",2005,5,7.61290322580645,10
"New Jersey",2005,5,7.58064516129032,11
"New Hampshire",2005,5,7.54838709677419,12
"Colorado",2005,5,7.32258064516129,13
"Texas",2005,5,5.44262295081967,14
"Arizona",2005,5,4.35537190082645,15
"California",2005,5,2.73553500660502,16
"Massachusetts",2005,5,2.70967741935484,17
"Oklahoma",2005,5,1.15,18
"Florida",2005,5,1.09677419354839,19
"Illinois",2005,6,22.9666666666667,1
"Indiana",2005,6,20.1666666666667,2
"Pennsylvania",2005,6,17.1957446808511,3
"Missouri",2005,6,14.2666666666667,4
"District Of Columbia",2005,6,12.7241379310345,5
"New Jersey",2005,6,11.1666666666667,6
"Michigan",2005,6,11,7
"New Hampshire",2005,6,10.3666666666667,8
"New York",2005,6,9.97777777777778,9
"North Carolina",2005,6,9.53333333333333,10
"Louisiana",2005,6,9.37037037037037,11
"Kansas",2005,6,7.89473684210526,12
"Colorado",2005,6,7.65625,13
"Texas",2005,6,4.88235294117647,14
"Arizona",2005,6,4.55,15
"California",2005,6,2.62556818181818,16
"Massachusetts",2005,6,2.53333333333333,17
"Florida",2005,6,2.5,18
"Oklahoma",2005,6,0.95,19
"Illinois",2005,7,17.1967213114754,1
"North Carolina",2005,7,17.0645161290323,2
"Pennsylvania",2005,7,16.7044025157233,3
"Indiana",2005,7,14.6451612903226,4
"New Jersey",2005,7,10.4666666666667,5
"Missouri",2005,7,10.4193548387097,6
"New York",2005,7,9.45161290322581,7
"Colorado",2005,7,9.28333333333333,8
"Kansas",2005,7,7.36842105263158,9
"Michigan",2005,7,7.35483870967742,10
"District Of Columbia",2005,7,7.31034482758621,11
"New Hampshire",2005,7,7,12
"Louisiana",2005,7,5.09677419354839,13
"California",2005,7,4.05154494382023,14
"Texas",2005,7,4.04132231404959,15
"Massachusetts",2005,7,3.7741935483871,16
"Arizona",2005,7,3.54838709677419,17
"Florida",2005,7,2.80645161290323,18
